formula,energy
MgN2Ti2,-0.791886413618667
Mg2O20P4Ti4,-3.03346465034127
Al4Mn12O24,-2.2936085885379995
Mo4O12Zn4,-1.9180511547500008
Cr4O12Zn4,-1.845491427750001
Cr12O24Y4,-2.664601196
Mg4O10W4,-1.8790035812500008
Ca8Mn4O14,-2.8153862565900005
O12Sb2Ti2Zn4,-2.1805936344166668
Al2F10Mn2,-3.496490793844285
Mg2Mo4O8,-2.1525947299999992
Ag8Ba2O14,-0.3931964961458328
Ca6Mo4O14,-2.797593412187501
Ba2O8W3,-2.246390114615385
Bi8Ge12O48Zn12,-1.7081582428750004
O12Pr2Sn4Zn2,-2.3068352407499995
As8O28Ti4,-2.099738922541667
Ca12Co8O48Si12,-2.9000966970000017
Co16Mg8O32,-1.8205370255357152
O32P8Ti8Zn4,-2.4838871453937723
AlBa2Cu2O7Tl,-1.8796489095192304
Al4Cu6Se12,-0.3978510505965916
As8O28Sn4,-1.6468557343749992
Cr4O8Y2,-2.663603657857144
Cr2O24P6Ti2,-2.625545684005602
Mn2Nb4O16Zn3,-2.5005355630768
Ag12O24Zn6,-0.6491210102380952
F8W2Zn2,-1.9003250791266664
Al2Bi3O9,-1.8752188318750005
Ag12Mg6O24,-1.0046045497619052
F10V2Zn2,-2.927538780135714
O12Si4W2,-2.7893392291666665
Bi4Mg2O8,-1.9321112649999992
Mg4Ni4O28P8,-2.5663427539123376
F10Mn2Zn2,-2.6808278695585708
Ca2O8W4,-1.9354434089285717
Cu4Mg2O8,-1.4149121414285706
Ca18Cr2O56P14,-3.2630181477222218
Mn4O8Zn2,-1.9286539938457141
Co4Mg2O8,-1.7546461478571431
Ca12Ni8O48Si12,-2.737675535125001
Ca2La2Mn2O12Ti2,-3.2744896642626666
Ca2Cr2La2Ni2O12,-2.498770581999999
Cr4O8Zn2,-2.122892901428571
Al4Fe12O24,-2.17248855375
Mo8O48Si12,-2.5133431036764717
Ca2Mo4O10,-2.2746145292187507
Al4Cr12O24,-2.5525586205
Ba2Fe3O10Tl2,-1.7957881207352937
Ca12Mo8O48Si12,-3.113342528125
Mg2O8W4,-1.6881235992857153
Mg2Mn4O8,-2.3141521359885715
Ni8O48Si12Zn12,-2.0610271065000005
Co10O36Te6Zn8,-1.5806366562500007
Bi4Mg2O10,-1.7372701064062497
Ni10O36Te6Zn8,-1.4331793570833335
Ba2O7Sb2Tl,-1.978755383645834
AlCuO2,-2.4290188156249988
Cr10O36Te6Zn8,-1.850826615916667
CaFe18O26,-1.776522260444445
Mg8O36Te6V10,-2.2886957374166665
Cr8O36P8Zn4,-2.456766751109694
Cr10Mg8O36Te6,-2.195318716583334
Mg4O32P8V8,-2.673208489368132
Mg4Mo8O36P8,-2.5432892095025514
Mn8O32P8Zn4,-2.448819791631208
Cr8Mg4O36P8,-2.684428320038265
Ni4O8Zn4,-1.0945371500000007
Ca6Co12O24,-1.8065463891666669
Ag4BaCaO8,-0.9364636619642848
Ca4Co2Nb4O16,-2.9121639246153848
Ca8O48Si16Ti8,-3.0850415070416672
Ca4Ni8O32P8,-2.4266848245604398
Ca8Cu8O48Si16,-2.815660556
Ca2Co4Ho2O12,-2.3479108450000004
Ca2Cu6O26P6,-2.082395366508929
As8Ca4Cu4O28,-1.9560061396590915
Ag6Ca2O26P6,-1.9455635320089288
Al2Cl2Fe6O16Se4,-1.6764632396964998
Ho2Mo4O12,-2.5723592013888887
Mg2O8Ti4,-3.210270671190476
Mg6Mo12O24,-2.188706585476191
Al2Cl2Mo6O16Se4,-1.4818687390298342
O24P8Ti2,-2.7257641323669457
O24P8Sn2,-2.47728640697479
Ca4O32P8Sn8,-2.596634686675823
Cu4O8Zn2,-1.0812650649999989
Mo10O36Te6,-1.7806446297115393
F10Mo2,-2.659986938491666
Al2Co2O6,-2.13261191875
As4Mg4O20Ti4,-2.5097516325520832
Cr2F10,-2.281714377658332
Bi4Ca4O20Sb4,-2.2018601707812504
Cr2F8,-2.2707765809520004
Mo3O8Zn2,-1.9465268715384607
Mo6O18,-1.0646780046875008
Al3Ba6F33Mn6,-3.6488279922922913
Ca4O36P8Sb8,-2.5303702307525504
Ca2F10W2,-3.277990255492857
Ca6O24Sn12,-2.2161931686904763
Mn4Ni4O36P8,-1.9188422876150564
F8Mo2,-2.723448398951999
Mg4Ni8O16,-1.3719085260714283
Ca2Fe4O8,-2.225110964642858
Fe2MgN2,0.007911569047999478
Mg6Mn12O24,-2.3276630188457137
Bi2O4,-0.988473309166666
Ca2Mn4O8,-2.360255309917143
Ca6Fe12O24,-2.2226600032142856
Ba2Ca3O12Tl2V4,-2.373090567717392
Ba2Ni4O12Tl2,-0.90148374475
As8Co6O32,-1.2366027734782603
Ca4F20Sb4,-3.3549491215642857
Mg2O14P4W2,-2.424866765730519
Ca6O14Ti4,-3.528161601631945
MgO8W4,-1.799024083076922
Ca4O16W8,-2.044398349642857
S10Ti4Zn2,-1.2536838692057302
Ni8O48Si16,-2.1377737745833323
Ca2Fe4S10,-0.9555912322265644
Fe4Mg4O8,-2.1817886631249994
Al2Ga2O14Sr4W4,-2.107415486442308
CoO6WZn2,-1.82394161875
PbPd2Y,-0.6974315600000001
As8Mg6Mn6O32,-2.180013605880001
Al2F30Sn6,-2.8338379206763147
O14V4Y4,-3.2264304498863625
Bi12O24,-1.2990851769444456
Cr3O24S6Zn,-2.055109757334559
Ca2Cu4O8,-1.6176173903571427
Mg2O6VW,-2.614242967750001
O14P4V2Zn2,-2.4760981275487004
Mg4Mn8O16,-2.218382904917143
Mg2O10Sb4,-1.87947873140625
Mn12O48Si12Y8,-3.035222037519
MoO6WZn2,-1.9239118967499989
Mg6O28Si8V4,-3.0145603644565218
Mg6Mn12O24,-2.3106997414647616
O10V4Zn,-2.2314946058333334
Ba4CaCr4Cu2F28,-3.2418467984825643
BiO6WZn2,-1.7268129202500009
Al3Ba6F33Fe6,-3.5666547048806265
Cr6O28P8,-2.5571610902891155
Ni4O10Zn2,-0.5855151439062505
As4O20Sb4,-1.5720740383928569
O12Ti8,-3.187722859416668
Fe4Mg6O28Si8,-2.8660964603260863
Bi2F10,-2.1417269959916663
Cu12Mg6O24,-1.4370991504761907
Mo4O8Zn,-1.8696020019230768
O24Ti12Zn6,-2.8444274080952385
Mg6Ni4O28Si8,-2.614736222717392
Mo12O28Zn4,-1.7281839305681812
Cu4O14Sr4V2Y2,-2.517985100288461
Ca2Cr2La2O12Sb2,-2.7908259125
Cl2O16Se4Sn6Y2,-1.6812341220298328
Al2Cl2O16Sb6Se4,-1.3947981643631664
Cr16O32Zn8,-2.064367441964285
Ca4Ni4O8,-1.902408883125
O8W4Zn,-1.6824107803846158
O8Sb4,-1.7172077899999998
Ho2Mg2O12Ti4,-3.4911455405833336
Ge8Mn4O24,-1.8877737342733327
Ca2CoO3,-2.475743838125
Ca4O16Sn8,-2.215254868214285
O28W12Zn4,-1.7221841819318178
Ca2Cr8O18,-2.082782050267857
Ca4Cu8Fe8O32,-1.4277973511538475
Ba6F33V6Y3,-3.7386831894639583
Ca4Cu8Ni8O32,-0.9227862728846152
Ca6Fe4O14,-2.5052743751041664
Bi2Ca2Cr2La2O12,-2.6589873430000006
O8W4,-1.4428236783333332
Ca2Cr4La2O12,-2.908573681
Mn8O48Si12Zn12,-2.362842759846
F8Fe2Mg2,-3.167781303293333
Cr2F12Mg,-2.6391993236186666
Fe4Mg2O8,-2.2189145092857143
O7Sr2TlW2Y,-2.1910200502884623
Bi6Mg4O16,-1.8214848161538464
Ca12O48Sb8Si12,-2.9189538771250017
Mn6O18Y4,-2.3746565360092853
Ca2Cr2La2Mo2O12,-2.9284217205000003
Fe3O8Zn2,-1.519760825384615
Fe4Mg2O8,-2.114657932857143
As8Fe6O32,-1.447744887608697
Mg2Mo6O16,-2.079534140416667
AlFe2O7Sr2Tl,-2.167677327980769
Cu6O42Sb12Zn6,-1.481357770340909
Co2O16P4Sr2,-2.48367734452381
Ca2Fe2Mo2O12,-2.1392029205555567
Cr2F10Zn2,-2.8154585029928567
Ba2Mo4O12Tl2,-1.7913943232499996
Cr8O16Zn4,-2.082332178214286
O36P8Sb8,-2.2064402108104395
Ca4Mo2Nb4O16,-2.911540102307692
Ca2O18V8,-2.6454538859821426
Bi4Mg4Ni4O20,-1.49369396109375
Ca2Cu6O28P8,-2.306695645162338
Ca6O24Sb12,-1.9934136875000004
Ca2Ni2O12W2,-1.7413784344444438
Ca2Mn4O10,-2.00842365320875
Cr8O48Si12Zn12,-2.5079869228750007
Cu4Se8Sn2Zn,-0.2991076175833333
O48Si12V8Zn12,-2.492861428625001
AlCu3O12Sn4,-1.5796991762500014
Ba4Cu2F28Sn4,-3.1168568208768432
Ca12O48Si12V8,-3.199938581875
Ba4Bi4Ca2Cu2F28,-3.2682747439580013
O36P8Ti8Zn4,-2.7657757643835037
Cu2F8Zn2,-2.135479838293333
O32P8Sb8,-2.187619314315475
Cr2O16Ta4,-2.416911575909092
Ba4Cu2F28Mg2Sb4,-3.162040075083
Ca2Cr2O16P4Sr2,-3.0499894212912086
Bi4O14Y4,-2.541482698522728
O12Ta2W2Zn4,-2.2068316532500005
Cu12S24Y8,-1.2178235576704552
Ca6Cr4O28Si8,-3.1621377491304337
Ca4Mo4Ni4O36P8,-2.5696040700382645
Ag12O24Zn6,-0.6350012054761903
Mn2O16P4Sr2,-2.6556329233538083
O14P4Ti2Zn2,-2.5018987490638525
Mg4O8W4,-1.4989255974999995
Mg2O12Si4W2,-2.4698309137500005
Mg4Mo2O12Sb2,-2.371704790749999
BaCaCu4O8,-1.4427972198214276
BaO8Sb4Zn,-1.704770799642857
Fe2Ge4O12,-1.8062287791666665
Mg8O32Sb16,-1.9477056116071418
Al2Fe2O6,-2.41279215675
Ni4O12Y4,-2.38156588625
Ca3Co2O12Rh2,-1.6596848119736844
Ca3Fe2O12Sb2,-2.261602675131579
Al4O24W6,-2.4050851644117643
As4Fe4Mg4O20,-2.091244361406249
Cu2Mg2O24P8,-2.545928094642857
Ca2O20P4Ti4,-3.190775677507937
Mg2O20P4Sb4,-2.332780245785715
Fe2Ge4Mg2O12,-2.289638094750001
Fe8Ge12O48Zn12,-1.8886767413749996
F8Mg2Ni2,-2.8289920541266667
Ba2O7Sn3Y,-2.3469548018269237
F30W6Y2,-2.9237424164657884
Ca2Co2O12W2,-2.0159069611111105
Bi4O8Zn2,-1.4081274028571418
Fe2O16P4Sr2Zn2,-2.7103480703296703
Fe16O32,-1.2645087604166665
Mg4Nb4O16Te2,-2.684700713846154
Cr3Mg2O8,-2.327388022307692
Ba2CaCu4O12Tl2,-1.4212725820238097
Al2F30Ti6,-3.5779286862026316
As8Ca6Ni6O32,-2.0504198514423084
Cr4MgO8,-2.243064887692308
Ca2Fe4O8,-2.2086695010714292
BiF5,-1.9529355926583327
Ba2O12Sb4Tl2,-1.7460614467500002
Bi4MgO8,-1.6847909415384608
Mn2Nb4O16Zn4,-2.5303979966123067
Fe4O8,-1.3625791758333332
Al8Fe6O24,-2.404980932894736
Ba6F33Fe6Y3,-3.660858901963959
Ba6F33Mn6Y3,-3.754121986458957
Cr2Mg2O10P2,-2.698014759799107
Cr2La2Mo2O12Zn2,-2.4893002552499994
Cr2La2O12Ta2Zn2,-2.8884770797499995
Cr2Mg2O10Si2,-2.7182955589062496
Cu8Mg2O12,-1.2042582156818185
F8Sn2Zn2,-2.5811257282933333
Co4Ga2O14Sr4Y2,-2.5649943422115373
Cu2GeSe4Zn,-0.35906517304687524
Ba6Cr6F33Y3,-3.698978103422292
Bi4O28Si8Zn6,-2.412606257717392
Al2Cr4Ga2O14Sr4,-2.60096306875
AlCu3Mo4O12,-1.629990855749999
Cr9O13,-2.0345166184659083
Ga2O14Sr4V4Y2,-2.731757999519231
Ba4Cr4Cu2F28Zn2,-3.1508637068330003
Co9O13,-1.087526728011364
Cr2La2O12V2Zn2,-2.61749369075
Ca4Fe2Mo2O12,-2.64440578075
Cu10O14,-0.6928325519791662
CaFe2NaO12Si4,-2.9297311338750007
Ca4Fe2O12Sb2,-2.608357596750001
O24P8W2Zn2,-2.3186625299206347
CaO8V4,-2.6126357844230768
Ba4Ca4Co8N16,0.07933608443500084
Ca4Ni2O12W2,-2.45566163075
Ca8Fe4Mn4O20,-2.589224308578889
CuF5Y,-3.163215888707143
Fe13O28Sb2Si2Y4,-2.338815343163265
Cu4Mg4O8,-1.92033752375
Ag8O16Zn4,-0.6877986074999995
Ca8Co8O56V16,-2.4666888284090898
Fe6Mg2O26P6,-2.481149121383928
Mg2Ni8O18,-0.5747734286607147
Mg2Mo6O26P6,-2.485366350883929
Ca4Co8O56V16,-2.1925568817857144
Mo8O16Zn4,-1.7658360260714283
Bi12Mg6O24,-1.8859541833333344
O12Si4Sn2,-2.8328834958333333
Mg2O26P6V6,-2.720219252633929
BaCaO8W4,-1.5908207812499993
Cu8O16Zn4,-0.9660750382142856
Mg2Mn6O26P6,-2.510129871777929
Ag8O16Zn4,-0.5756139328571425
Mg2Mn2O14P4,-2.765032037181428
Fe2O14P4Zn2,-2.4370068343668834
Ca2Mn2O14P4,-2.906103078317793
Ca4O8W4,-1.71742909375
Bi4O8Zn2,-1.5361839007142848
Be12Mg4O48Si12Ti8,-2.9665065211111115
As8Fe6Mg6O32,-2.101145756923077
Ca8Co8O56Ta16,-2.985375585681817
AlMoO3,-1.48254828875
Bi8Mg4O16,-1.8493338335714284
As8Mg4O28Ti4,-2.4123400143560616
Mg2Ni4O8,-1.4102336435714289
Mg4Mn2O12Sb2,-2.374106550846
Mn12O24Y4,-2.3885397325380002
Fe4O8Zn4,-1.6142299368749995
Ni12O24Y4,-1.4302787425000003
Ba2Co3Mg2O10Tl2,-1.8589524148684209
Al12Ni6O24,-2.726610608571428
Fe2O16P4Sr2,-2.6046097178571426
Ba4Cu2F28Mg2Ti4,-3.603682782499667
O18Ti8Zn2,-3.1091174262797634
Mo12O48Si12,-2.4333386877777787
Cr4Cu3MgO12,-1.7780306247499986
Al2Cl2O16Se4W6,-1.638136207696499
Ca2Ni9O13,-1.23568118171875
Co10Mg8O36Te6,-1.93478672025
MgS8Ti4,-1.7600810060897445
Co4S8Zn,-0.709974132115386
Ca4Mn4O28Si8,-2.8743113779281826
Ca4Mo8O16,-2.38734878107143
Cu3Ni4O12Zn,-0.7871377730000007
Mg4Ni4O36P8Sb4,-2.297063827359694
Ba6F33Sn6,-3.2696735594282225
Ni2O12Ta2Zn4,-1.95965040325
Ca4Ni2O12Ta2,-2.77935072125
Mg2Mn4O8,-2.3322729395599997
F20Sn4Zn4,-2.5606859847785715
Ca4Cr2O12Ta2,-3.2193979822500003
Mo2O12Ta2Zn4,-2.3204300112500014
Ca12O48Si12Ti8,-3.403143654166668
Ag4As4Ca4O20,-1.7802343039062505
As8Mn4O28Zn4,-1.8184802738372727
Mg4O12Ta2W2,-2.7484313522500003
Cr2O12Ta2Zn4,-2.40286813425
Al4O14Sn4,-2.1775720807954544
Ca2Cu4Eu4O12,-2.375076449090909
Ca4Ge8O24W4,-2.23476373825
F20Mg4Ti4,-3.6734762057309527
As4Ca4O20Ti4,-2.837959845364584
Co2F8Zn2,-2.400014628293333
MnO3Y,-2.7273755089420004
Co2Mg4O12Sb2,-2.16886546825
Mg6O28Sb4Si8,-2.7511820083695646
Cu4F20Zn4,-2.0255925962071433
Cr4Ge8Mg4O24,-2.297184926000001
Mn4O8Zn4,-1.6694900896150004
Ge8Ni4O24Zn4,-1.8263033362500003
Ca4Mn4O8,-2.507458731489999
Cu4Ni4O36P8Zn4,-1.84053960682398
Ba2O10Sn3Tl2,-1.9252631357352932
CaCu3Mo4O12,-1.9064695826249989
Cr4Ge8O24,-1.9696854836111104
Cr10O36Te6,-1.7274478943269242
Cr4Ge8O24Zn4,-2.00006951375
BaBi4O8Zn,-1.6554595910714285
Cu8O32Ta8Zn4,-2.2360128692307693
Co4O10Zn2,-1.0536405145312502
Mg2O24P8Ti2,-2.7442171244576716
Mg8Ni10O36Te6,-1.79153166675
O24P8Sb2,-2.3949321772689083
Ba2Co3O10Tl2,-1.4132788854411762
Fe4O24V6Zn3,-2.1545042390540545
Cu2O24P8Zn2,-2.3555410613095247
Ge4O12W2,-2.0171431925
Bi8Ca4Cu8O32,-1.4101645257692303
Ca6Ni4O28Si8,-2.818260806956521
Al4Fe13O28Sb2Si2,-2.3239096733673468
Al2Ca4Fe2O10,-2.9910569829166653
Mn4O40Si16Zn4,-2.8836859949037503
O6TaWZn2,-1.90866630875
Mg4Mn4O40Si16,-3.0647749242787485
O40Si16V4Zn4,-2.853471091718749
Mo4O28Si8,-2.462789900375
As4Ca4Fe4O20,-2.2809427120312504
Mg4Ni4O40Si16,-2.869252106875
O48Si12W12Y8,-2.365349988625
Mg4O40Si16V4,-3.03802691875
Cr4Mg4O40Si16,-3.0722677421874987
Al10Fe6O24,-2.710880681749999
Be12Mn8O48Si12,-2.7681170178459995
La2O6SbZn,-2.7581971007500004
Al3Ba6F33Ti6,-3.676862840922292
Cr4Mg2O12Pr2,-2.721268988749999
Fe4Mg2O12Pr2,-2.4598973997499995
Mg4Mn8O32P8,-2.6865626589389
Cu3MgO12Ti4,-2.5930958520833327
Ca4O10V2Y2,-3.1949885068055552
Mg6Mo12O24,-2.074991735714286
Ni8O16Zn4,-0.957955736071428
Mn8O16Zn4,-1.8072043856314284
Mg4Mn8O16,-2.217365024202858
Mg2O8W3,-2.0714751961538456
F5FeY,-3.5851006058499992
CaO8Sn4,-2.119475752115384
Al2Co4O14Sr4Y2,-2.7906473552884608
Mn9O13,-1.8152811329495453
Bi4CaO8,-1.7394252628846143
Ba4Ca2Cu2F28Mn4,-3.3134422013039995
Ca4Fe8O32P8,-2.707771216675825
Mo6O16,-1.731044945454545
Ca6Mn4O14,-2.474173516514167
Mg2O12Pr2V4,-2.92148943975
Ge12Mg12O48V8,-2.4554915945000007
Cu6O12Y2,-1.0168003792500002
Mg8O48Si12V8,-2.916634665000001
Ca4O10W2Y2,-2.89298750236111
O10Si2V2Zn2,-2.5722975826562493
Bi8Co8Mg8O40,-1.6103934484374998
Ca4O16V8,-2.7894011675
Ni4O10Zn2,-0.46507229203125
Fe8Mg2O18,-1.504032104375001
Al4O14V4,-2.4967722653409092
Ga2O14Sr4W4,-2.297583777812501
MgO8Sb4,-1.8503203607692305
Ca2O24P8W2,-2.561168242281746
Ca2Cr2O24P8,-2.777543275892858
Mg2O16P4Sn2Sr2,-2.839858407252746
O18Te6,-0.6597385192708328
MnO2,-1.7976502878199991
NiO2,-0.5476780675000003
O12W4Y4,-2.7380243867500003
Ca2Cu2F10,-2.7785383726357145
CrO3Y,-2.8975513187500006
Al2Ga2Ni4O14Sr4,-2.2680455468269227
Ag2Al2O6,-1.3976537637500002
Bi3Ca2O8,-2.0449220176923077
Al2Ba3O21Sb6,-2.298598434882813
Fe12Mg6O24,-2.2298516821428573
Cu8O32Re8,-1.7605399979166665
Mg4Mn8O36P8,-2.5500006682111223
Ca4Cu8O32Ti8,-2.4041278825641017
O12Pr2Ti4,-3.3292997589814823
Mn8O36P8Zn4,-2.322851384282552
Cu8O32Sb8,-1.1847586245833324
O12Pr2Sb4,-2.3126693319444454
O32Ti16,-3.3347086776388903
Be12Mo8O48Si12,-2.789020670499999
Mg2Ni6O26P6,-1.9919924428839288
Al2Cl2O16Se4Sn6,-1.724205360363166
Cu8Mg4O16,-1.3867303310714278
As8Fe4Mg4O28,-2.039630889204544
Bi2Mg4O12W2,-2.32204286125
Ag4Ca2O12Pr2,-1.8029525869999996
AlBaCuFeO5,-2.0729037318055554
O16W8Zn4,-1.4186842775000008
Mg4Mo8O16,-2.13885066
Ir2O12Sn2Zn4,-1.5832038247500002
O28Sb2Si2Ti13Y4,-2.9029589428911557
Ba2Mn3O7Y,-2.6579025285869236
Bi8Mg8O40Sn8,-2.0250603095312503
Cu2O14P4Zn2,-2.217020677548702
BaCuO5VY,-2.6844633929166664
BaCu2O5Y,-2.252404972916666
Co8O56V16Zn8,-2.0346458893181807
Co8O36P8Zn4,-2.0391965170025514
BaCuMnO5Y,-2.5478141985788882
Ag4Ba4Cu2F28Mg2,-2.629263170083
As8Ni6O32,-0.9908080665217394
Fe3Mg2O8,-1.8906852069230764
Al4Fe4O20P4,-2.8164732369866075
Al2Ni4O8,-1.3513892778571437
Co6O26P6Zn2,-2.0555342673839285
Al4Fe2O8,-2.9738834992857157
Al8Fe12O48Si12,-2.8606886358750003
As8Ca4Ni4O28,-1.9909014526136355
Al8Fe8O24,-2.6347632434999992
Be12Fe8O48Si12,-2.7543201280000007
Al2Ba2O14V8,-2.30300950375
Ba2Cr3O7Y,-2.6950838714423067
As8Mg4Ni4O28,-1.873848067840909
CoO3Y,-2.4145461547500005
La2MgO6V,-3.3788316017500013
O8Sn4,-2.1242552125
O14P4W2,-2.4228884413035723
O3VY,-2.9266694747500015
Al8Mn12O48Si12,-2.973802126769
Bi12O30P4,-1.928599693610248
Al8Co12O48Si12,-2.7180853174999995
O8V4Zn,-2.2014642680769216
O4Ti2,-0.8054907963888879
As8Ni4O28Zn4,-1.5883080992045435
O28Si8V4Zn6,-2.656972188369564
Bi8Fe8O40Zn8,-1.4944155940624997
Ca2O10Sb4,-2.02924657234375
O14P4W2Zn2,-2.1452310166396105
Cu4S2,-0.2344598196875
O12Sn4Zn4,-1.9112256332500004
Cu6Mg6Mo12O42,-2.0362568235227267
Ba2Mn3O8,-2.0571138956061548
Ag4O8Zn2,-0.6572653392857143
Ca2Mo4O10,-2.2742049417187493
O8W3Zn2,-1.6647442207692298
Mg12O48Sb8Si12,-2.6178459605
Cr6Fe4O24Zn3,-1.7390070679729719
Ni12O24,-0.4787891811111109
Mg12O48Si12Sn8,-2.6605459800000006
Ni16O32,-0.31603301291666713
K4Sn2Te10,-0.5275150988749999
Fe4O24Ta6Zn3,-2.634631170405406
Mo4O8Zn,-1.853015052692308
As4Mo4O20,-1.6827228898214284
Fe8O16Zn4,-1.7392235507142868
BaCrCuO5Y,-2.612502536249999
AlBa2Cr3O7,-2.3357648791346155
O48Si12Ti8Zn12,-2.683743756916668
Ca8O36Te6Ti10,-2.8720332058611113
Mg4O12Ta2V2,-2.96288759975
Mg2O13Ti9,-3.0012550248437506
Mg4Mn2O12Ta2,-2.8599725728460004
O12Si4Ti2Zn2,-2.7689301589166675
Ge12Mn8O48Zn12,-1.880250986721
Ge8O24W4,-2.0151155727777774
Ca2Ge4O12V2,-2.474286674500001
Mg2O14P4Ti2,-2.759840774518399
Cu4Mg4O40Si16,-2.90767919734375
Mg4Mo2O12Ta2,-2.86267424125
O20P4Sb4,-2.229607575841837
Cr8Ge12Mg12O48,-2.4738017956250005
Ge12O48W8Zn12,-1.7784926644999992
Ca6O28Si8V4,-3.214480784782608
Ca6O28Si8Sn4,-3.0034874776086964
Cr4O8Zn,-2.028213756538461
Cl2Cr6O16Se4Y2,-2.0597870166965
Al4Ni4O12,-1.92205796475
As8Co6Mg6O32,-1.9961819698076928
Al4Ba3O21Sb6,-2.350029466654412
Ba4F28Mg4Ni4,-3.1387124943330003
O10P2V2Zn2,-2.476157665424106
Bi8O40W8Zn8,-1.7837959664062506
As8Ca4O28Sn4,-2.0986307942045457
Co2Ge4Mg2O12,-2.1950411772500003
Ca4Cu4O40Si16,-3.020169036093749
Cr8Mg4O16,-2.494749463928572
Ca8S20Sb8,-1.4672523183680564
CaS8Ti4,-1.887926514358975
Mg12O48Si12W8,-2.7209138148750003
Ca6Cu6O42Ta12,-2.8737806955681813
F6VZn,-2.8347101140175006
Ca2Co6O28P8,-2.5255560910714294
F6MoZn,-2.7578978140175003
Ca8Co8Ni16O56,-1.0612799378409092
Ca8O36Sn10Te6,-2.1408593395833337
Al2Cu6O14Sr4,-2.0493753102884606
Ba2Mn4O12Tl2,-1.6643125569419994
Mo8O36P8Zn4,-2.316858002538265
Ca3Ga2Mn2O10,-2.4759012739364703
Al8O48Si12W12,-2.1152234976249997
Co2O12Ta2Zn4,-2.09137624475
AlCu7O12,-0.95915116025
Co2O4,0.10372599749999978
Cu3MgO12Sn4,-1.7187720912500004
Ca2Ni4O10,-0.96367495609375
Cr4Mg4Ni4O36P8,-2.413441884502552
Ni4O36P8Sn4Zn4,-2.1997565387882654
Ba2Mn3O7,-2.128360996802499
Mg4Ni2O12Ta2,-2.5164633807500003
Cu3Ni4O12,-0.6222815602631583
Cr2O12W2Zn4,-1.9915099467500013
Fe2Ge4O12Zn2,-1.9918086212500012
Fe4Ge8O24Zn4,-1.9911413870000003
Bi4Ni4O36P8,-1.8606145194642851
Fe4S8,-0.7006408277083338
MgMn4S8,-1.076602986346153
Ca2Ni4O20P4,-1.7597993912857144
Ca2Ni4O8,-1.3664118953571442
Ba2Mn8O14,-1.859048152299165
As8Co6O32Zn6,-1.6534048136538455
Mo8O16Zn4,-1.7361392367857138
Cr8Mg4O32P8,-2.626354476675824
CaCu3Ge4O12,-1.8353284386249995
F10Sb2Zn2,-2.5988752844214287
Al2Ga2O14Sr4Ti4,-2.8336724286217962
Al4O24V12,-2.66735245
Cu4Mg2O12Pr2,-1.9438211372500007
Ca4O16Ta4V2,-3.2151233984615377
F8Ti2,-3.634964894285333
Mo2O24P8,-2.4876707402100835
Ba4Cu2F28Mo4,-3.1143004445610534
O24P8W2,-2.4763776219747893
Fe12O24,-1.3260964444444454
MoO3Y,-2.3998250167500004
Ca4O16Sb8,-2.0957930824999997
Fe4O14Sr4Y4,-2.9145080333653848
Mg2O6TeW,-2.14834796475
Ca12Ge12O48Ti8,-2.915296600791668
As4Mg4O20Sn4,-2.122331335781249
Co4O14Sr4Y4,-2.7988228841346143
AlCoF5,-3.2013636672785712
Ca8O36Te6W10,-2.1059852590833343
Ca4Co2Ir2O12,-2.133870302249999
Mg2O28P8Sn6,-2.4487508970941563
N4Sn2Zn4,0.01669324804800141
Ir2Mn2O12Zn4,-1.559935015846
Ca4Ir2O12W2,-2.3927814072500007
Ir2O12V2Zn4,-1.6768075927500001
Ge4O12Sn2,-2.061897923055556
Mg4O12Ti2W2,-2.8234529099166665
As4Ni4O20Zn4,-1.3975848857812494
Ca4Mo2O12W2,-2.699524235750001
O12V4Zn4,-2.1297282402500004
Cu2Ge4O12Zn2,-1.7601592117500005
Ag2O12W2Zn4,-1.58766961325
Bi4Cu3MgO12,-1.3301650542500003
Ca2Fe2O10Si2,-2.7008212029687497
Mg4O12Sn2Ta2,-2.7360039117500006
Ca2O24P8Ti2,-2.817270703207672
Cu2Mg2O14P4,-2.524540064821428
As8Mg6O32W6,-1.9607151132692295
Cu6Mg6O42W12,-2.016797835492424
O48Si16Ti8,-3.3181722636574067
AlCu3Ni4O12,-0.9069658167500008
AlBa2O8V3,-2.5711207742857147
N4Ni2Zn4,0.06363489204800032
Ba4Ca2Cu2F28Sb4,-3.234489354458
Ir2O12Ti2Zn4,-2.000592099916666
Cu4Mg2O8,-1.485947802857143
O8Ti4,-3.4820195247222223
Ir2Mg4O12Sn2,-2.11809302225
Mn2O14P4Zn2,-2.481885183545065
As4O20V4,-1.8373035858928568
Ca4O16Sn8,-2.2617692857142857
Ag8O16Zn4,-0.6256868660714281
Bi8O40Sn8Zn8,-1.6761352207812503
Mg2Ni2O14P4,-2.5317452198214268
As4Cr4O20,-1.5185363801785716
Cr4La2Mg2O12,-2.74744727875
Bi2O12Si4,-2.5835493675
Ca4O12Sb4,-2.4428802982499995
O8Sb4Zn2,-1.327579306428571
Ca2O12Si4Sn2,-2.9374503425
Mo4O10,-2.02499424875
Mg2O13V9,-2.329377167760415
Cr2La2Mg2O12Sb2,-2.6031286677500014
Mg4O16Sn6,-2.3832464903846153
Mg2Ni2O10P2,-2.2022922829241063
F8V2Zn2,-2.7360787441266674
Co8O56W16,-1.8678198411249995
